일시,구분,자재명,브랜드,종류,규격,수량,단가,금액,담당자,비고,위치
2025-11-13 01:36:00,입고,육각너트,삼성볼트,볼트/너트,M6x1000,81,473,38313,관리자,긴급보충,
2025-11-13 01:37:00,입고,용접면,코리아웰드,용접자재,4.0mm,116,35950,4170200,judy,긴급보충,
2025-11-13 01:44:00,입고,엔드밀,디월트,절삭공구,Φ8mm,179,44019,7879401,박과장,현장반납입고,
2025-11-13 01:49:00,입고,그라인더,보쉬,전동공구,950W,7,185330,1297310,박과장,월초보충,
2025-11-13 01:50:00,출고,육각너트,KBC,볼트/너트,M12x50,270,281,75870,김기사,거래처납품,
2025-11-13 01:50:00,출고,그라인더,디월트,전동공구,750W,5,176413,882065,이대리,급출고,
2025-11-13 01:53:00,입고,탭,보쉬,절삭공구,Φ10mm,39,14563,567957,judy,초도입고,
2025-11-13 02:07:00,입고,윤활방청제,불스원,케미칼,4L,125,40568,5071000,김기사,긴급보충,
2025-11-13 02:12:00,입고,케이블타이,대한전선,전기자재,50A,36,55339,1992204,judy,초도입고,
2025-11-13 02:13:00,출고,탭,마끼다,절삭공구,8x75,68,27425,1864900,박과장,현장출고,
2025-11-13 02:18:00,출고,충전드릴,마끼다,전동공구,12V,1,294639,294639,이대리,거래처납품,
2025-11-13 02:31:00,입고,안전화,3M,안전용품,260,23,49894,1147562,최주임,초도입고,
2025-11-13 02:33:00,입고,안전장갑,네파세이프티,안전용품,270,99,46331,4586769,최주임,현장반납입고,
2025-11-13 02:50:00,출고,윤활방청제,WD-40,케미칼,500ml,70,37311,2611770,관리자,매장판매,
2025-11-13 02:50:00,입고,실리콘실란트,나바켐,케미칼,500ml,171,12217,2089107,김기사,초도입고,
2025-11-13 02:52:00,출고,앙카볼트,대한,볼트/너트,M6x20,76,1413,107388,이대리,매장판매,
2025-11-13 02:57:00,입고,충전드릴,마끼다,전동공구,18V,18,83645,1505610,이대리,월초보충,
2025-11-13 02:57:00,출고,테이퍼베어링,SKF,베어링,30205,58,67400,3909200,이대리,거래처납품,
2025-11-13 02:58:00,출고,용접와이어,코리아웰드,용접자재,0.9mm,46,78890,3628940,이대리,급출고,
2025-11-13 03:04:00,입고,니들베어링,SKF,베어링,30205,135,3034,409590,judy,월초보충,
2025-11-13 03:09:00,입고,그라인더,디월트,전동공구,18V,13,107296,1394848,관리자,초도입고,
2025-11-13 03:14:00,입고,레이저레벨,블루버드,측정공구,10m,22,48149,1059278,최주임,긴급보충,
2025-11-13 03:15:00,입고,케이블타이,대한전선,전기자재,20A,169,39640,6699160,관리자,정기입고,
2025-11-13 03:22:00,입고,깊은홈베어링,KOYO,베어링,6202,13,41074,533962,최주임,거래처입고,
2025-11-13 03:24:00,출고,플라이어,베셀,수공구,8인치,127,10615,1348105,김기사,거래처납품,
2025-11-13 03:27:00,출고,방진마스크,K2,안전용품,260,51,83118,4239018,관리자,급출고,
2025-11-13 03:28:00,입고,평와셔,대한,볼트/너트,M10x30,1063,41,43583,관리자,초도입고,
2025-11-13 03:32:00,입고,용접면,세아ESAB,용접자재,3.2mm,8,34563,276504,judy,거래처입고,
2025-11-13 03:35:00,입고,임팩드라이버,계양,전동공구,750W,6,309829,1858974,김기사,안전재고보충,
2025-11-13 03:39:00,출고,플라이어,토네,수공구,12인치,15,77006,1155090,박과장,현장출고,
2025-11-13 03:46:00,입고,디지털각도기,카프로,측정공구,5m,142,95582,13572644,관리자,월초보충,
2025-11-13 03:47:00,입고,원형톱,보쉬,전동공구,750W,6,131719,790314,박과장,초도입고,
2025-11-13 03:48:00,출고,깊은홈베어링,FAG,베어링,6202,39,98825,3854175,관리자,현장출고,
2025-11-13 03:59:00,출고,줄자,블루버드,측정공구,150mm,46,175247,8061362,김기사,매장판매,
2025-11-13 04:03:00,출고,필로우블록,FAG,베어링,6204,36,13578,488808,박과장,거래처납품,
2025-11-13 04:04:00,출고,실리콘실란트,WD-40,케미칼,4L,1,38825,38825,최주임,수리용출고,
2025-11-13 04:05:00,출고,실리콘호스,KPF,배관자재,3m,3,24225,72675,judy,수리용출고,
2025-11-13 04:06:00,입고,유압호스,besko,유압기기,3m,11,461604,5077644,최주임,초도입고,
2025-11-13 04:10:00,출고,에어라쳇,SP에어,에어공구,3/8인치,67,250536,16785912,최주임,거래처납품,
2025-11-13 04:11:00,입고,홀쏘,마끼다,절삭공구,8x75,80,31075,2486000,이대리,긴급보충,
2025-11-13 04:18:00,출고,멀티탭,서통,전기자재,50A,174,88612,15418488,judy,거래처납품,
2025-11-13 04:22:00,입고,임팩드라이버,마끼다,전동공구,750W,5,425353,2126765,관리자,정기입고,
2025-11-13 04:25:00,입고,홀쏘,디월트,절삭공구,8x75,34,31800,1081200,최주임,초도입고,
2025-11-13 04:27:00,출고,니퍼,스탠리,수공구,10인치,65,40986,2664090,judy,납품출고,
2025-11-13 04:44:00,입고,리머,마끼다,절삭공구,12x100,54,15015,810810,judy,초도입고,
2025-11-13 04:51:00,입고,테이퍼베어링,KOYO,베어링,6305,61,81337,4961557,관리자,긴급보충,
2025-11-13 04:55:00,출고,멀티탭,서통,전기자재,1.5SQ,44,145484,6401296,이대리,현장출고,
2025-11-13 05:00:00,출고,용접봉,세아ESAB,용접자재,2.6mm,68,89183,6064444,이대리,수리용출고,
2025-11-13 05:03:00,입고,윤활방청제,나바켐,케미칼,420ml,139,29498,4100222,judy,초도입고,
2025-11-13 05:14:00,출고,깊은홈베어링,SKF,베어링,6204,76,76101,5783676,최주임,납품출고,
2025-11-13 05:20:00,입고,평와셔,삼성볼트,볼트/너트,M10x30,689,152,104728,최주임,정기입고,
2025-11-13 05:22:00,출고,차단기,대원전선,전기자재,4SQ,5,49636,248180,김기사,수리용출고,
2025-11-13 05:22:00,입고,유압호스,besko,유압기기,2m,2,110178,220356,최주임,초도입고,
2025-11-13 05:28:00,출고,플라이어,세신,수공구,세트,288,69768,20093184,이대리,급출고,
2025-11-13 05:36:00,출고,가죽장갑,세아ESAB,용접자재,1.2mm,26,19554,508404,이대리,매장판매,
2025-11-13 05:41:00,입고,엔드밀,디월트,절삭공구,Φ10mm,148,3738,553224,최주임,초도입고,
2025-11-13 05:44:00,입고,원형톱,밀워키,전동공구,750W,4,160661,642644,김기사,현장반납입고,
2025-11-13 05:52:00,입고,충전드릴,마끼다,전동공구,950W,10,502445,5024450,이대리,거래처입고,
2025-11-13 05:56:00,입고,실리콘실란트,나바켐,케미칼,360ml,70,32562,2279340,judy,현장반납입고,
2025-11-13 05:59:00,출고,엔드밀,디월트,절삭공구,8x75,4,13438,53752,김기사,급출고,
2025-11-13 06:00:00,입고,임팩드라이버,디월트,전동공구,12V,9,69939,629451,최주임,초도입고,
2025-11-13 06:01:00,출고,에어임팩,잉가솔랜드,에어공구,1/2인치,6,259870,1559220,이대리,매장판매,
2025-11-13 06:02:00,입고,보안경,유한킴벌리,안전용품,L,66,30719,2027454,최주임,월초보충,
2025-11-13 06:13:00,입고,스프링와셔,삼성볼트,볼트/너트,M18x90,584,1392,812928,박과장,정기입고,
2025-11-13 06:14:00,출고,에어건,베스토,에어공구,1/4인치,216,282781,61080696,최주임,납품출고,
2025-11-13 06:15:00,출고,니플,세진,배관자재,3m,69,29855,2059995,judy,수리용출고,
2025-11-13 06:19:00,입고,부식제거제,불스원,케미칼,1L,106,17957,1903442,이대리,초도입고,
2025-11-13 06:24:00,입고,실리콘실란트,불스원,케미칼,4L,11,30629,336919,김기사,거래처입고,
2025-11-13 06:32:00,출고,케이블타이,3M,전기자재,50A,10,121990,1219900,이대리,수리용출고,
2025-11-13 06:37:00,출고,에어건,잉가솔랜드,에어공구,10m,72,257167,18516024,김기사,급출고,
2025-11-13 06:38:00,입고,디지털각도기,신콘,측정공구,300mm,84,207542,17433528,judy,초도입고,
2025-11-13 06:42:00,입고,안전장갑,유한킴벌리,안전용품,260,31,51974,1611194,김기사,안전재고보충,
2025-11-13 06:47:00,출고,부식제거제,불스원,케미칼,420ml,27,11852,320004,관리자,납품출고,
2025-11-13 06:50:00,출고,콤프레서호스,SP에어,에어공구,3/8인치,309,104662,32340558,이대리,매장판매,
2025-11-13 06:57:00,입고,콤프레서호스,베스토,에어공구,1/4인치,118,121923,14386914,judy,초도입고,
2025-11-13 07:03:00,출고,육각너트,삼성볼트,볼트/너트,M16x80,511,232,118552,김기사,납품출고,
2025-11-13 07:07:00,출고,아이볼트,유진볼트,볼트/너트,M16x80,436,1423,620428,관리자,매장판매,
2025-11-13 07:14:00,입고,필로우블록,FAG,베어링,UCP205,76,70013,5320988,judy,정기입고,
2025-11-13 07:16:00,출고,원형톱,마끼다,전동공구,950W,2,493561,987122,박과장,납품출고,
2025-11-13 07:16:00,입고,평와셔,대한,볼트/너트,M6x20,1664,856,1424384,judy,초도입고,
2025-11-13 07:18:00,입고,육각너트,세아체결,볼트/너트,M8,176,1054,185504,관리자,월초보충,
2025-11-13 07:28:00,출고,그라인더,밀워키,전동공구,18V,4,180100,720400,최주임,현장출고,
2025-11-13 07:31:00,출고,실린더,베스코,유압기기,2톤,5,498751,2493755,관리자,급출고,
2025-11-13 07:32:00,입고,그라인더,디월트,전동공구,750W,6,135741,814446,최주임,월초보충,
2025-11-13 07:35:00,입고,에어임팩,토쿠,에어공구,1/4인치,122,106977,13051194,judy,초도입고,
2025-11-13 07:47:00,입고,버니어캘리퍼스,미스토요,측정공구,1/2인치,67,32306,2164502,judy,안전재고보충,
2025-11-13 07:48:00,입고,플라이어,스탠리,수공구,세트,96,20275,1946400,최주임,안전재고보충,
2025-11-13 07:49:00,출고,테이퍼베어링,SKF,베어링,6201,111,41549,4611939,최주임,납품출고,
2025-11-13 07:53:00,입고,부식제거제,록타이트,케미칼,1L,46,23368,1074928,judy,정기입고,
2025-11-13 07:54:00,입고,레이저레벨,신콘,측정공구,10m,81,36213,2933253,judy,초도입고,
2025-11-13 07:56:00,입고,케이블타이,LS,전기자재,100mm,39,100138,3905382,이대리,월초보충,
2025-11-13 08:13:00,입고,해머드릴,계양,전동공구,18V,16,72596,1161536,최주임,초도입고,
2025-11-13 08:16:00,출고,실리콘실란트,불스원,케미칼,500ml,87,36327,3160449,최주임,수리용출고,
2025-11-13 08:17:00,출고,용접면,현대,용접자재,0.9mm,44,13861,609884,최주임,납품출고,
2025-11-13 08:18:00,입고,엔드밀,디월트,절삭공구,12x100,55,27098,1490390,김기사,현장반납입고,
2025-11-13 08:21:00,출고,임팩드라이버,밀워키,전동공구,950W,3,102918,308754,관리자,매장판매,
2025-11-13 08:24:00,입고,콤프레서호스,SP에어,에어공구,10m,72,49401,3556872,김기사,월초보충,
2025-11-13 08:31:00,출고,육각너트,대한,볼트/너트,M16x80,206,1293,266358,이대리,수리용출고,
2025-11-13 08:32:00,입고,해머드릴,마끼다,전동공구,18V,4,314765,1259060,박과장,초도입고,
2025-11-13 08:35:00,입고,에어임팩,잉가솔랜드,에어공구,1/4인치,56,218743,12249608,이대리,정기입고,
2025-11-13 08:35:00,출고,아이볼트,유진볼트,볼트/너트,M8,639,1044,667116,김기사,급출고,
2025-11-13 08:46:00,입고,줄자,블루버드,측정공구,150mm,72,153211,11031192,최주임,거래처입고,
2025-11-13 08:49:00,입고,볼밸브,KPF,배관자재,1m,116,2639,306124,김기사,정기입고,
2025-11-13 08:51:00,입고,리머,마끼다,절삭공구,Φ4mm,83,23339,1937137,이대리,초도입고,
2025-11-13 08:53:00,입고,보안경,K2,안전용품,XL,112,57697,6462064,이대리,긴급보충,
2025-11-13 08:57:00,입고,줄자,블루버드,측정공구,5m,143,196075,28038725,최주임,긴급보충,
2025-11-13 08:57:00,입고,드릴비트,마끼다,절삭공구,8x75,164,31303,5133692,관리자,현장반납입고,
2025-11-13 09:08:00,입고,스프링와셔,KBC,볼트/너트,M12x50,708,494,349752,김기사,정기입고,
2025-11-13 09:10:00,출고,엔드밀,마끼다,절삭공구,12x100,58,23612,1369496,judy,매장판매,
2025-11-13 09:10:00,입고,나사고정제,록타이트,케미칼,360ml,80,7808,624640,박과장,초도입고,
2025-11-13 09:12:00,출고,전선,LS,전기자재,50A,33,10162,335346,박과장,현장출고,
2025-11-13 09:22:00,출고,임팩드라이버,보쉬,전동공구,20V MAX,2,248033,496066,김기사,현장출고,
2025-11-13 09:25:00,출고,안전장갑,3M,안전용품,260,39,5177,201903,최주임,급출고,
2025-11-13 09:25:00,입고,볼밸브,세진,배관자재,20A,41,38700,1586700,judy,안전재고보충,
2025-11-13 09:28:00,입고,평와셔,유진볼트,볼트/너트,M12x50,103,413,42539,김기사,긴급보충,
2025-11-13 09:29:00,입고,연마석,대성연마,연마공구,80방,9,8148,73332,이대리,초도입고,
2025-11-13 09:43:00,입고,전선,대원전선,전기자재,2.5SQ,14,46633,652862,최주임,안전재고보충,
2025-11-13 09:48:00,출고,탭,보쉬,절삭공구,Φ10mm,19,17446,331474,관리자,급출고,
2025-11-13 09:48:00,입고,토크렌치,신콘,측정공구,40m,126,108185,13631310,judy,초도입고,
2025-11-13 09:51:00,입고,용접면,세아ESAB,용접자재,1.2mm,39,54368,2120352,최주임,월초보충,
2025-11-13 09:55:00,입고,전산볼트,대한,볼트/너트,M12x50,1144,1507,1724008,이대리,긴급보충,
2025-11-13 10:04:00,입고,테이퍼베어링,NSK,베어링,UCP205,147,15939,2343033,관리자,거래처입고,
2025-11-13 10:04:00,입고,전선,대한전선,전기자재,2.5SQ,36,38077,1370772,박과장,안전재고보충,
2025-11-13 10:04:00,입고,사포,3M,연마공구,5인치,105,14093,1479765,최주임,안전재고보충,
2025-11-13 10:07:00,입고,플라이어,세신,수공구,8인치,34,61275,2083350,김기사,초도입고,
2025-11-13 10:10:00,출고,레이저레벨,블루버드,측정공구,10m,35,56775,1987125,최주임,급출고,
2025-11-13 10:15:00,입고,니들베어링,KOYO,베어링,6204,162,17690,2865780,김기사,거래처입고,
2025-11-13 10:19:00,출고,육각너트,삼성볼트,볼트/너트,M6x1000,98,559,54782,judy,급출고,
2025-11-13 10:26:00,입고,스프링와셔,KBC,볼트/너트,M18x90,2102,1718,3611236,관리자,초도입고,
2025-11-13 10:42:00,출고,유압잭,에너팩,유압기기,2톤,2,129072,258144,관리자,거래처납품,
2025-11-13 10:44:00,출고,앙카볼트,KBC,볼트/너트,M18x90,670,1217,815390,박과장,납품출고,
2025-11-13 10:45:00,출고,앙카볼트,KBC,볼트/너트,M8,102,916,93432,최주임,거래처납품,
2025-11-13 10:45:00,입고,사포,노턴,연마공구,120방,34,4341,147594,이대리,초도입고,
2025-11-13 10:54:00,입고,레이저레벨,신콘,측정공구,300mm,18,194562,3502116,이대리,긴급보충,
2025-11-13 10:57:00,출고,줄자,카프로,측정공구,1/2인치,12,56826,681912,이대리,현장출고,
2025-11-13 11:01:00,출고,전산볼트,삼성볼트,볼트/너트,M8,72,1750,126000,관리자,현장출고,
2025-11-13 11:02:00,입고,실리콘실란트,WD-40,케미칼,4L,63,32576,2052288,김기사,월초보충,
2025-11-13 11:04:00,입고,커터날,마끼다,절삭공구,12x100,105,21953,2305065,김기사,정기입고,
2025-11-13 11:04:00,입고,방진마스크,3M,안전용품,M,11,52718,579898,최주임,초도입고,
2025-11-13 11:09:00,출고,필로우블록,FAG,베어링,6201,85,35865,3048525,박과장,급출고,
2025-11-13 11:13:00,출고,압착단자,서통,전기자재,20A,288,67935,19565280,최주임,매장판매,
2025-11-13 11:13:00,입고,가죽장갑,고려용접봉,용접자재,4.0mm,7,39984,279888,이대리,긴급보충,
2025-11-13 11:13:00,입고,실리콘호스,대한파이프,배관자재,20A,23,28126,646898,관리자,긴급보충,
2025-11-13 11:15:00,출고,커터날,와이지원,절삭공구,Φ6mm,3,19424,58272,최주임,거래처납품,
2025-11-13 11:16:00,출고,나사고정제,WD-40,케미칼,500ml,13,2611,33943,김기사,현장출고,
2025-11-13 11:22:00,출고,나사고정제,불스원,케미칼,360ml,142,45545,6467390,이대리,수리용출고,
2025-11-13 11:23:00,입고,육각볼트,대한,볼트/너트,M10x30,424,347,147128,이대리,초도입고,
2025-11-13 11:25:00,출고,망치,스탠리,수공구,12인치,94,45059,4235546,최주임,거래처납품,
2025-11-13 11:38:00,입고,테이퍼베어링,NSK,베어링,6204,58,40289,2336762,김기사,정기입고,
2025-11-13 11:39:00,입고,레이저레벨,카프로,측정공구,40m,128,142987,18302336,judy,정기입고,
2025-11-13 11:40:00,출고,용접봉,고려용접봉,용접자재,0.9mm,12,39848,478176,관리자,급출고,
2025-11-13 11:42:00,입고,용접면,세아ESAB,용접자재,2.6mm,159,79270,12603930,박과장,초도입고,
2025-11-13 11:44:00,입고,안전화,네파세이프티,안전용품,XL,138,15674,2163012,김기사,긴급보충,
2025-11-13 11:45:00,입고,멀티탭,서통,전기자재,50A,23,93894,2159562,김기사,안전재고보충,
2025-11-13 11:47:00,출고,용접면,세아ESAB,용접자재,3.2mm,42,32873,1380666,최주임,급출고,
2025-11-13 11:55:00,출고,케이블타이,대한전선,전기자재,4SQ,22,34921,768262,judy,수리용출고,
2025-11-13 12:01:00,입고,절단석,3M,연마공구,4인치,14,9551,133714,최주임,초도입고,
